Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/benchmark/zzzTemp.txt : len : 40000 loops : 1000
WRITE	FSYNC	READ
14072	2336478	11755	
12802	2624986	15666	
10913	2502568	11964	
10426	2534290	13732	
10760	2688023	10609	
13260	2554863	12033	
11313	2523402	11950	
11095	2509259	11633	
10014	2626416	12350	
12586	2522265	12807	
10941	2576816	12316	
10620	2581462	11336	
10702	2511734	11727	
11037	2666754	12828	
12219	2433621	8519	
11938	2409546	12580	
11900	2594377	12579	
11554	2793765	18086	
10342	2530242	11113	
12538	2429057	10454	
10979	2480750	10397	
11337	2276488	10788	
10815	6351142	20809	
16107	2534048	8589	
11688	2491897	12085	
11532	2571498	12354	
10926	2401195	12090	
11613	2214757	12141	
11061	2364474	18013	
15236	2530308	13505	
11707	2658518	12409	
10767	2351931	8960	
14400	2713029	10287	
12842	2707549	11552	
10548	2879515	11069	
10780	2675307	11900	
11192	2317770	10100	
10747	2682912	12601	
10860	2464266	12373	
11168	2444721	12539	
10946	2527150	12238	
11611	2497408	8016	
13620	2252331	12165	
10152	2581494	13269	
17010	2656203	14199	
15846	2480666	14473	
15900	2648577	15147	
16467	2468308	14456	
15908	2425608	14972	
15736	2890305	14307	
15123	2819983	14425	
16157	2745063	10704	
16675	2631219	12274	
11089	2720123	12235	
12858	2462576	12305	
10040	2872200	18368	
10904	2445302	12697	
11546	2230982	11599	
10524	2541469	11718	
10631	2631168	11411	
16967	2593523	11428	
11362	2837221	12205	
14604	2873562	13422	
11315	2428267	9014	
12757	2478112	13319	
13928	2589225	10918	
11411	2590373	12150	
10516	2536726	12866	
17052	2291894	13607	
10886	2237622	11491	
12198	2241213	16097	
20111	2544588	10511	
19756	2624770	15262	
14056	2645699	15443	
14228	2647455	12466	
14775	2713961	15273	
13860	2571608	13202	
13921	2800280	12210	
11517	2686881	11128	
12824	2322821	13018	
12728	2686954	10757	
19646	2797915	13334	
10874	2827815	12571	
11157	2623956	13105	
12200	2541022	12212	
11617	2792428	10563	
10811	2356856	13259	
11603	2930073	12272	
11219	2789376	11734	
18343	2541599	7621	
16496	2628396	11727	
19093	2618964	20220	
13767	2751823	14145	
