Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v3/mtpt/zzzTemp.txt : len : 100000 loops : 1000
WRITE	FSYNC	READ
22716587	1166286	26272	
21469140	980046	24895	
22402742	936670	25322	
20347095	1093945	27078	
23115570	1107467	32143	
21531393	1065680	25206	
20582398	952740	25398	
21768531	877129	25310	
22655911	1010797	23551	
22057521	1061749	24937	
21489233	887359	27315	
21387591	1014419	25854	
22681679	1079619	27453	
21569179	908483	25197	
24265162	942592	25293	
21746287	1040762	25552	
24799587	912906	25165	
21651382	881206	23972	
22171269	878477	25430	
22548296	945994	26624	
23236701	908113	25513	
22252360	1076329	25587	
22698209	945490	27107	
32364259	1031436	28062	
21960483	1018559	25421	
23565456	1107389	29787	
21825457	1005373	25190	
21398282	1131051	29981	
22469634	1081071	30458	
22756164	951646	26396	
21317204	870416	27301	
24911605	981426	25473	
22383340	1092977	25423	
23278300	1021750	25912	
21633468	1065000	27462	
21628051	947137	25729	
20989733	986582	25140	
24049495	973609	26765	
20497741	850477	26917	
21799386	932389	24369	
21421645	895959	23759	
22403428	847845	24413	
21285970	1056534	27082	
20636562	902777	25214	
21101620	899214	25030	
20605588	857790	26889	
20809462	917138	24733	
21272375	894311	23900	
20815065	955625	27608	
21672026	959532	30707	
20069228	1000319	20364	
21474167	940013	23325	
22021604	1024961	27313	
21884802	966520	27365	
22802383	1011913	25157	
22307061	985888	26859	
20832662	965893	34662	
22492384	985030	31240	
21866405	958013	28203	
21839103	923116	24943	
20817559	1013695	25130	
20511442	915733	24090	
21156822	1146095	24279	
20835637	947374	24504	
22119583	964197	27854	
20832726	861217	28085	
21653884	861138	27943	
20720724	1061895	25258	
23080591	965550	24324	
20470657	939359	27138	
20722690	1032627	24854	
21092920	968490	24449	
20588838	942965	25054	
20888770	887528	28071	
21224585	1101508	29175	
21256799	937282	25638	
21039210	848452	27781	
22925914	994909	25540	
21632150	935956	26351	
21177470	1279961	26460	
20828173	886326	24926	
21569812	1070522	24833	
20280739	1012989	25202	
21167960	884497	25394	
20697859	937284	24564	
21098532	979990	24868	
21547127	917356	26650	
21959647	970517	24538	
20518995	1060305	25042	
22223167	1016973	25273	
21376564	936594	30307	
21146963	1223145	25543	
22889947	1006026	27371	
24181349	1012868	44645	
22117694	1031298	23541	
22143584	965836	28342	
21556789	965498	22428	
21070551	872562	21931	
22861759	1117507	23276	
22179940	922737	21940	
21613375	939932	22211	
20534124	912656	22825	
21740602	943278	19715	
21293800	1136744	28190	
20330627	956552	21492	
21234378	1104763	22166	
21505986	1091621	26529	
20589425	2311610	25717	
20299045	974388	23269	
21507263	931057	20794	
22368527	1039088	21535	
21516787	947508	22036	
21927886	1038677	21917	
21823490	1025680	23453	
23069592	1144937	24575	
22555811	1201323	26800	
22054199	976745	29195	
22711808	970337	24739	
23688589	946164	28209	
22367283	939026	26417	
22458087	1117905	27482	
23213570	1127590	24852	
23020297	970823	26106	
22043243	902307	26058	
25992290	1049069	25640	
22388816	902915	26894	
20784700	992228	24146	
20418856	919340	22791	
22382009	1095639	26625	
36396072	1079500	23746	
22205991	944314	24812	
22738358	966867	23240	
22046572	909034	22592	
25511641	1064099	24511	
22679925	1035939	27216	
22884126	939858	27006	
20881783	1039251	26466	
21457696	864030	26055	
21752911	1022116	23396	
22269705	2637167	27451	
25896029	1158536	29393	
21912578	956189	26361	
21589886	960899	22940	
21165659	1035742	27872	
22229810	951122	24229	
37550513	1064703	28270	
23255219	887795	24083	
