Bench : /home/adithya_bhatp/gitRepository/NFS_FUSE_Implementation/client_side/v4/mtpt/zzzTemp.txt : len : 10000 loops : 1000
WRITE	FSYNC	READ
262494	73323	2834	
251191	72151	2602	
260716	101153	2665	
374439	157963	2599	
263142	73300	2493	
227390	94376	2851	
272293	75156	2559	
372367	105140	2515	
261128	76114	2691	
275182	118697	2582	
267406	79917	2763	
307225	69129	2534	
296586	113248	2595	
314264	105846	2691	
285323	73974	2511	
228534	70304	2731	
230379	69226	2512	
238056	75049	2577	
222066	69357	2472	
480301	105472	2909	
331503	133131	2722	
323462	126631	2714	
338907	78278	2400	
279047	85942	2543	
270928	86060	2662	
345848	95873	2645	
254674	76683	2545	
244620	63826	2560	
314597	72487	2615	
309166	100491	2540	
275603	75508	2474	
267993	74314	2484	
241465	77500	2542	
273463	72525	2821	
251429	86046	2651	
239001	76269	2492	
222140	89872	2530	
258202	71201	2500	
259671	96733	2687	
422480	73769	2507	
233756	97582	2648	
302941	73496	2493	
423537	68363	2540	
332011	101138	2568	
274828	99577	2592	
293714	90154	2508	
302666	81555	3383	
396102	91692	3114	
256925	72930	2675	
280546	71790	2586	
245637	177870	4080	
295205	82128	2792	
277894	67326	2820	
243560	72034	2636	
276654	70480	2737	
254170	109854	3108	
244268	134443	3134	
308542	115304	3523	
255343	69985	2742	
284489	75111	2836	
294377	76055	2691	
282249	139788	2860	
318734	72574	2634	
283528	77689	2746	
251302	73503	2565	
218365	66814	2679	
279752	96740	2500	
238010	73040	3105	
238888	89590	2475	
290815	68097	3068	
321031	101411	2903	
270607	190625	2565	
326194	109529	2503	
253650	77684	2680	
245370	77073	2602	
349759	158784	3644	
278585	74710	2682	
380514	104926	4873	
261427	80617	2703	
281834	74616	3695	
386914	99562	2831	
320604	169642	3735	
334802	102031	2655	
237186	74456	2563	
349249	145814	3514	
298716	95394	2822	
328428	116646	3430	
295396	75043	2605	
239604	72379	2777	
287453	76186	3837	
345224	78939	2794	
236002	69422	2594	
212932	70071	2539	
238809	96800	2727	
564374	84329	3716	
254259	159354	2977	
259839	74074	2840	
226041	89406	2745	
254934	74171	2742	
271423	72605	2649	
276344	72529	2614	
392618	118849	4103	
334223	71304	3325	
255559	115999	3315	
247339	89605	2695	
228114	80055	2751	
245973	74065	2646	
246552	77374	2670	
216555	63716	2738	
293760	98326	3416	
292491	76468	3355	
284748	73901	3220	
236695	72776	2695	
243111	98637	2629	
411437	74780	3107	
362903	114296	3747	
276705	75966	2829	
237468	71446	2594	
227711	71015	2631	
227070	73429	2681	
302520	99157	2749	
250553	71416	2491	
238037	70413	2538	
231095	71476	2566	
234720	99549	2854	
239120	69744	2633	
223823	71802	2511	
258892	72485	2600	
221760	71026	2494	
221024	70890	2570	
213185	86472	2516	
245395	70872	2742	
227783	70042	2633	
265788	185847	4540	
350301	122395	3888	
253764	135051	3820	
373171	97844	6509	
280950	84612	3063	
276774	90569	2946	
289567	128039	2675	
214439	63166	2520	
262873	161948	3471	
265612	65421	2697	
282876	92246	2645	
266431	74733	2688	
240270	69615	2486	
243586	83474	2568	
228449	73722	3251	
266020	77016	2787	
243358	71026	2424	
216028	70249	2460	
305598	80905	3440	
324308	141157	3844	
241561	79673	2713	
271393	113624	3820	
400683	126410	3322	
302322	120620	3755	
304144	106493	2875	
293462	100417	2703	
222040	64837	2712	
263448	78995	3298	
257610	97609	2968	
251579	71674	2631	
211077	71718	2708	
367390	69289	3266	
275618	143204	2846	
292261	116772	3146	
322951	76394	2590	
262467	104894	4006	
257554	77769	2723	
351706	78718	3345	
261591	75152	2709	
231542	74466	2798	
276274	69939	2699	
467300	76994	3375	
247284	73482	2654	
279380	76315	2654	
222233	72593	2522	
225202	73565	2583	
217029	69640	2469	
238399	101707	2545	
273741	111735	2549	
425175	146930	4128	
373431	170976	3605	
319891	75205	3162	
288233	66464	2795	
245809	76816	2679	
254510	84191	2690	
274529	72822	2660	
304755	171826	3520	
342545	103161	2666	
252424	172758	2910	
271223	77582	2483	
394796	86368	2633	
295392	69182	2687	
355131	117992	2638	
251739	75060	2600	
304310	126389	2561	
317268	66546	2617	
287800	102017	2489	
362995	98512	3310	
302100	160553	3224	
302556	106268	3038	
429689	146056	3066	
429238	156584	2929	
283340	107656	2597	
303949	92429	2694	
294188	94214	2568	
279463	95040	2762	
248485	73763	2474	
217167	81078	2668	
240888	72772	2463	
325830	110791	2820	
265799	121650	2809	
271992	63568	2455	
268778	72675	2620	
1381563	163446	3127	
500306	205908	2738	
521712	153300	2520	
477734	160763	2547	
512284	151850	2575	
470062	80177	2304	
243552	80402	2204	
246675	72294	2094	
245475	82694	2196	
225546	56295	1648	
169808	52844	1535	
175084	55748	1584	
169341	56544	2395	
335003	128069	2322	
349485	121237	2426	
345049	122989	2376	
345578	191993	2422	
335685	129649	2315	
378437	121388	2346	
371743	95170	2403	
293380	94673	2326	
278673	94827	2307	
395577	99300	2419	
279776	92511	2276	
287455	100539	2317	
317062	93872	2385	
289416	94496	2321	
340070	94814	2329	
334057	107626	2483	
353213	104075	2287	
315472	104143	2386	
333389	103376	2302	
344064	105465	2320	
337019	105650	2299	
299767	110263	2320	
308825	101813	2333	
313386	101409	2290	
299865	120800	2289	
306281	103491	2338	
342323	115671	2561	
342635	105188	2304	
306391	103667	2374	
308462	175998	2478	
314455	105124	2392	
306077	106239	2373	
286686	96735	2274	
300980	93571	2204	
321054	95185	2307	
280846	94198	2227	
329265	100883	2281	
362399	106879	2524	
305998	103898	2434	
300644	103003	2383	
300712	102181	2250	
348395	153744	2252	
309406	103690	2295	
271637	103288	2321	
308594	96773	2359	
280966	93835	2335	
298670	103403	2326	
310487	97555	2364	
